latitude,longitude,datetime,source_db,scientific_name
36.65575,-79.833527,2020-03-31T08:48:55Z,tgm,NA
33.908605,-117.401962,2020-03-31T08:54:41Z,tgm,NA
38.8011,-90.6279,2020-03-31T08:57:22Z,tgm,NA
35.871803,-83.526306,2020-04-01T06:19:58Z,tgm,NA
36.392546,-83.007202,2020-04-01T06:30:40Z,tgm,NA
38.6339,-95.8258,2020-04-01T06:34:16Z,tgm,NA
38.5365,-84.8419,2020-04-01T06:38:21Z,tgm,NA
36.6718,-83.3674,2020-04-01T06:42:12Z,tgm,NA
37.1692,-94.8441,2020-04-01T06:45:27Z,tgm,NA
38.8823,-77.1711,2020-04-01T06:48:12Z,tgm,NA
42.3512,-76.0032,2020-04-01T06:51:00Z,tgm,NA
39.027185,-94.253082,2020-04-01T07:01:27Z,tgm,NA
38.5393,-81.8968,2020-04-01T07:05:27Z,tgm,NA
36.682187,-93.260193,2020-04-01T07:08:18Z,tgm,NA
37.1685,-80.2553,2020-04-01T07:10:52Z,tgm,NA
34.100434,-118.289108,2020-04-01T07:27:00Z,tgm,NA
40.096983,-84.666138,2020-04-01T07:36:13Z,tgm,NA
40.0187,-78.5039,2020-04-01T07:38:47Z,tgm,NA
38.6561,-96.1697,2020-04-01T07:50:57Z,tgm,NA
40.823033,-89.499264,2020-04-01T07:52:22Z,tgm,NA
36.2973,-95.9914,2020-04-01T11:03:37Z,tgm,NA
35.4895,-97.1636,2020-04-01T11:03:37Z,tgm,NA
37.9207,-83.2621,2020-04-01T11:13:10Z,tgm,NA
34.909021,-81.03447,2020-04-01T11:16:49Z,tgm,NA
36.884564,-87.827454,2020-04-01T14:58:22Z,tgm,NA
35.7007,-80.8881,2020-04-01T14:58:22Z,tgm,NA
38.839173,-89.925842,2020-04-01T14:58:22Z,tgm,NA
36.7282,-91.8526,2020-04-01T14:58:22Z,tgm,NA
36.6337,-81.7837,2020-04-01T14:58:22Z,tgm,NA
38.6703,-89.9845,2020-04-01T15:23:40Z,tgm,NA
39.1159,-90.1237,2020-04-01T15:26:55Z,tgm,NA
37.305,-93.4285,2020-04-01T15:28:45Z,tgm,NA
38.780317,-89.944382,2020-04-01T15:45:17Z,tgm,NA
40.277,-76.4135,2020-04-02T07:11:01Z,tgm,NA
34.071,-84.2747,2020-04-02T07:23:25Z,tgm,NA
40.2387,-82.6924,2020-04-02T16:50:57Z,tgm,NA
38.0608,-97.9298,2020-04-02T16:50:57Z,tgm,NA
36.8348,-81.5148,2020-04-02T16:50:57Z,tgm,NA
37.739227,-97.395172,2020-04-02T16:50:57Z,tgm,NA
38.9187,-82.299,2020-04-02T16:50:57Z,tgm,NA
35.8906,-83.7246,2020-04-02T16:50:57Z,tgm,NA
40.0065,-75.7033,2020-04-02T16:50:57Z,tgm,NA
40.5187,-78.3947,2020-04-02T16:50:57Z,tgm,NA
37.4242,-86.4883,2020-04-03T06:31:35Z,tgm,NA
40.2626,-80.1873,2020-04-03T06:40:33Z,tgm,NA
36.067972,-93.747711,2020-04-03T06:43:19Z,tgm,NA
34.8818,-90.0087,2020-04-04T08:03:04Z,tgm,NA
36.1321,-78.7567,2020-04-04T08:03:04Z,tgm,NA
35.62828,-88.879395,2020-04-04T08:03:04Z,tgm,NA
38.398,-85.7551,2020-04-04T08:03:04Z,tgm,NA
36.2718,-83.1399,2020-04-04T08:03:04Z,tgm,NA
39.215231,-96.548538,2020-04-04T08:22:34Z,tgm,NA
39.234912,-85.951538,2020-04-04T08:47:41Z,tgm,NA
39.34067,-76.712036,2020-04-04T08:59:06Z,tgm,NA
37.5389,-87.2583,2020-04-04T09:00:00Z,tgm,NA
38.010771,-78.521347,2020-04-04T09:20:48Z,tgm,NA
39.1852,-78.1652,2020-04-05T07:41:10Z,tgm,NA
39.0384,-80.4673,2020-04-05T07:41:10Z,tgm,NA
38.4079,-78.6236,2020-04-05T07:41:10Z,tgm,NA
38.672645,-89.934082,2020-04-05T07:41:10Z,tgm,NA
39.211507,-86.54686,2020-04-05T07:41:10Z,tgm,NA
38.525,-89.1334,2020-04-05T07:41:10Z,tgm,NA
39.3081,-81.8946,2020-04-05T07:41:10Z,tgm,NA
38.086473,-87.28569,2020-04-05T07:41:10Z,tgm,NA
36.105705,-78.756866,2020-04-05T08:18:59Z,tgm,NA
35.917416,-86.84967,2020-04-05T08:22:12Z,tgm,NA
39.265753,-81.519241,2020-04-05T08:24:45Z,tgm,NA
39.347308,-86.393738,2020-04-05T08:32:12Z,tgm,NA
40.1937,-85.3865,2020-04-05T08:32:54Z,tgm,NA
36.309039,-86.884003,2020-04-05T08:34:29Z,tgm,NA
38.942855,-76.713409,2020-04-05T08:40:26Z,tgm,NA
38.2323,-90.5629,2020-04-05T08:42:42Z,tgm,NA
36.686041,-79.909744,2020-04-05T08:45:12Z,tgm,NA
39.0383,-77.0931,2020-04-05T08:46:42Z,tgm,NA
37.2698,-81.2223,2020-04-05T08:47:37Z,tgm,NA
40.520063,-78.443756,2020-04-05T08:48:26Z,tgm,NA
35.429,-81.5015,2020-04-05T09:52:22Z,tgm,NA
35.411438,-81.504822,2020-04-05T20:37:20Z,tgm,NA
35.9252,-86.8689,2020-04-05T20:37:20Z,tgm,NA
37.6281,-89.3368,2020-04-05T20:37:20Z,tgm,NA
39.626846,-77.723465,2020-04-05T20:37:20Z,tgm,NA
35.152,-86.5706,2020-04-05T21:23:09Z,tgm,NA
40.6576,-82.3116,2020-04-05T21:25:34Z,tgm,NA
39.1154,-77.5645,2020-04-05T21:27:13Z,tgm,NA
38.9107,-94.3821,2020-04-05T21:28:50Z,tgm,NA
39.158817,-96.596603,2020-04-05T21:31:20Z,tgm,NA
41.0925,-84.3244,2020-04-05T21:32:59Z,tgm,NA
36.652445,-93.173676,2020-04-05T21:35:27Z,tgm,NA
37.677299,-92.69783,2020-04-05T21:41:12Z,tgm,NA
39.8367,-84.4113,2020-04-05T21:45:02Z,tgm,NA
35.602602,-82.527237,2020-04-05T21:46:15Z,tgm,NA
39.341732,-76.624832,2020-04-05T21:48:32Z,tgm,NA
37.7801,-86.4605,2020-04-05T21:50:12Z,tgm,NA
39.387917,-94.945908,2020-04-05T21:52:06Z,tgm,NA
38.9729,-123.116,2020-04-06T11:52:30Z,tgm,NA
39.2867,-86.7625,2020-04-06T11:52:30Z,tgm,NA
38.104305,-97.318955,2020-04-06T11:52:30Z,tgm,NA
41.376808,-95.830994,2020-04-06T11:52:30Z,tgm,NA
40.382,-80.3928,2020-04-06T20:00:11Z,tgm,NA
40.9695,-79.3567,2020-04-06T20:06:45Z,tgm,NA
37.4238,-76.9011,2020-04-06T20:13:46Z,tgm,NA
36.924097,-81.763687,2020-04-06T20:14:08Z,tgm,NA
36.706963,-77.286758,2020-04-06T20:14:08Z,tgm,NA
40.0402,-86.899,2020-04-06T20:14:08Z,tgm,NA
39.135919,-76.953049,2020-04-06T20:14:08Z,tgm,NA
37.1537,-83.7619,2020-04-06T20:14:08Z,tgm,NA
36.590171,-82.222366,2020-04-06T20:14:08Z,tgm,NA
36.702559,-93.217621,2020-04-06T20:14:08Z,tgm,NA
39.0421,-76.0674,2020-04-06T20:14:08Z,tgm,NA
36.332,-94.1185,2020-04-07T14:04:28Z,tgm,NA
39.959228,-84.151154,2020-04-07T14:04:28Z,tgm,NA
39.9192,-87.3181,2020-04-07T14:04:28Z,tgm,NA
36.5502,-82.5594,2020-04-07T14:04:28Z,tgm,NA
40.295239,-84.230804,2020-04-07T14:04:28Z,tgm,NA
39.15083,-77.588882,2020-04-07T14:04:28Z,tgm,NA
40.4156,-86.5147,2020-04-07T14:04:28Z,tgm,NA
38.656561,-90.00618,2020-04-07T14:04:28Z,tgm,NA
38.5923,-89.9112,2020-04-07T18:52:38Z,tgm,NA
40.6179,-75.3787,2020-04-07T18:52:38Z,tgm,NA
40.232,-92.7085,2020-04-07T18:52:38Z,tgm,NA
34.8818,-90.0087,2020-04-07T18:52:38Z,tgm,NA
38.678542,-95.83992,2020-04-07T19:14:47Z,tgm,NA
38.5796,-90.6294,2020-04-07T19:21:51Z,tgm,NA
39.7001,-77.4564,2020-04-08T07:17:02Z,tgm,NA
40.0481,-90.1551,2020-04-08T07:17:02Z,tgm,NA
39.2721,-76.7319,2020-04-08T07:17:02Z,tgm,NA
37.1934,-93.6254,2020-04-08T07:17:02Z,tgm,NA
37.3823,-89.6662,2020-04-08T07:17:02Z,tgm,NA
36.135,-81.6778,2020-04-08T07:17:02Z,tgm,NA
38.8708,-94.1738,2020-04-08T07:17:02Z,tgm,NA
41.643157,-93.625488,2020-04-08T07:17:02Z,tgm,NA
35.617675,-87.876205,2020-04-08T07:37:03Z,tgm,NA
38.8858,-95.6958,2020-04-08T15:49:59Z,tgm,NA
38.6856,-85.7702,2020-04-08T16:08:38Z,tgm,NA
39.3,-85.2222,2020-04-08T16:09:54Z,tgm,NA
39.08637,-84.499283,2020-04-08T16:14:33Z,tgm,NA
40.6362,-77.2747,2020-04-08T16:22:05Z,tgm,NA
38.9519,-92.3337,2020-04-08T16:30:33Z,tgm,NA
39.0597,-94.8836,2020-04-08T16:37:15Z,tgm,NA
36.838966,-81.79184,2020-04-08T20:24:27Z,tgm,NA
39.9356,-91.4099,2020-04-08T20:29:15Z,tgm,NA
39.5103,-84.7421,2020-04-08T20:36:10Z,tgm,NA
39.2373,-78.1064,2020-04-08T20:39:29Z,tgm,NA
41.2956,-86.1164,2020-04-08T20:41:15Z,tgm,NA
39.733,-80.0686,2020-04-08T20:42:19Z,tgm,NA
40.7453,-86.7647,2020-04-08T20:43:16Z,tgm,NA
39.978699,-75.237808,2020-04-08T20:44:23Z,tgm,NA
39.9326,-77.9989,2020-04-08T20:47:13Z,tgm,NA
40.8139,-80.3293,2020-04-08T20:51:22Z,tgm,NA
38.949,-83.4057,2020-04-08T20:52:34Z,tgm,NA
39.816448,-83.887482,2020-04-09T06:46:28Z,tgm,NA
37.209004,-93.215561,2020-04-09T06:46:28Z,tgm,NA
39.911843,-87.341309,2020-04-09T06:46:28Z,tgm,NA
39.291797,-86.022949,2020-04-09T06:46:28Z,tgm,NA
40.41245,-80.393143,2020-04-09T06:46:28Z,tgm,NA
38.9433,-95.0986,2020-04-09T06:46:28Z,tgm,NA
40.4873,-85.613,2020-04-09T06:46:28Z,tgm,NA
40.4284,-79.6975,2020-04-09T13:59:28Z,tgm,NA
38.9179,-78.1918,2020-04-09T13:59:28Z,tgm,NA
38.9637,-84.0808,2020-04-09T13:59:28Z,tgm,NA
38.9187,-82.299,2020-04-09T13:59:28Z,tgm,NA
40.256473,-80.158997,2020-04-09T13:59:28Z,tgm,NA
34.304,-85.9261,2020-04-09T13:59:28Z,tgm,NA
39.9094,-94.2444,2020-04-09T13:59:28Z,tgm,NA
40.6678,-81.2574,2020-04-09T15:19:18Z,tgm,NA
39.9378,-89.6759,2020-04-09T15:20:00Z,tgm,NA
39.7156,-82.953,2020-04-09T15:22:09Z,tgm,NA
40.3201,-75.6102,2020-04-09T15:33:44Z,tgm,NA
40.774302,-81.539841,2020-04-09T18:34:34Z,tgm,NA
39.616797,-77.733765,2020-04-09T18:41:50Z,tgm,NA
41.4081,-92.9163,2020-04-09T18:43:53Z,tgm,NA
41.8756,-73.6912,2020-04-09T18:45:59Z,tgm,NA
39.1683,-96.9125,2020-04-10T06:49:15Z,tgm,NA
36.969644,-92.660751,2020-04-10T06:49:15Z,tgm,NA
39.5753,-76.9959,2020-04-10T06:49:15Z,tgm,NA
38.9362,-86.6194,2020-04-10T06:49:15Z,tgm,NA
38.947928,-92.548828,2020-04-10T07:11:22Z,tgm,NA
37.6281,-89.3368,2020-04-10T07:17:04Z,tgm,NA
38.909602,-77.178183,2020-04-10T07:22:03Z,tgm,NA
41.5253,-90.5096,2020-04-10T20:12:18Z,tgm,NA
38.653879,-90.001373,2020-04-10T20:12:18Z,tgm,NA
40.9626,-78.9039,2020-04-10T20:12:18Z,tgm,NA
41.8298,-86.2542,2020-04-10T20:12:18Z,tgm,NA
37.7101,-76.9827,2020-04-10T20:12:18Z,tgm,NA
38.7316,-82.9965,2020-04-10T20:12:18Z,tgm,NA
40.6781,-80.8862,2020-04-10T20:12:18Z,tgm,NA
38.5731,-82.8302,2020-04-10T20:12:18Z,tgm,NA
38.3553,-87.5675,2020-04-10T20:12:18Z,tgm,NA
39.3451,-83.553,2020-04-10T20:12:18Z,tgm,NA
37.5314,-89.2534,2020-04-11T06:46:47Z,tgm,NA
37.292628,-87.173767,2020-04-11T06:46:47Z,tgm,NA
37.9509,-83.6257,2020-04-11T06:46:47Z,tgm,NA
39.9378,-89.6759,2020-04-11T20:24:32Z,tgm,NA
40.0381,-76.3057,2020-04-11T20:24:32Z,tgm,NA
41.539422,-90.647507,2020-04-11T20:24:32Z,tgm,NA
43.22,-85.7512,2020-04-11T20:24:32Z,tgm,NA
43.962179,-79.326782,2020-04-11T20:24:32Z,tgm,NA
43.8014,-91.2395,2020-04-11T20:24:32Z,tgm,NA
38.8387,-84.8269,2020-04-11T20:24:32Z,tgm,NA
41.025499,-81.65863,2020-04-11T20:24:32Z,tgm,NA
41.6834,-86.25,2020-04-11T20:24:32Z,tgm,NA
39.5304,-76.6458,2020-04-11T20:24:32Z,tgm,NA
38.5365,-84.8419,2020-04-11T20:24:32Z,tgm,NA
39.4168,-81.4548,2020-04-11T20:24:32Z,tgm,NA
38.333039,-84.951782,2020-04-11T20:24:32Z,tgm,NA
39.9001,-79.7164,2020-04-11T20:24:32Z,tgm,NA
39.6111,-87.6961,2020-04-11T20:24:32Z,tgm,NA
40.090155,-88.233948,2020-04-11T20:24:32Z,tgm,NA
40.948,-90.3706,2020-04-11T20:24:32Z,tgm,NA
40.3337,-75.6374,2020-04-11T20:24:32Z,tgm,NA
40.3804,-76.4511,2020-04-11T20:24:32Z,tgm,NA
39.3035,-85.7708,2020-04-12T06:47:03Z,tgm,NA
37.029418,-79.94957,2020-04-12T06:55:07Z,tgm,NA
35.4015,-93.1143,2020-04-12T06:59:14Z,tgm,NA
39.6068,-75.8333,2020-04-12T07:01:22Z,tgm,NA
36.689345,-79.847946,2020-04-12T07:07:52Z,tgm,NA
40.288954,-84.125233,2020-04-12T07:32:21Z,tgm,NA
39.909736,-95.185547,2020-04-12T19:50:14Z,tgm,NA
40.342357,-74.676132,2020-04-12T19:50:14Z,tgm,NA
41.14557,-74.618454,2020-04-12T19:50:14Z,tgm,NA
39.768964,-76.986008,2020-04-12T19:50:14Z,tgm,NA
35.2031,-85.9211,2020-04-12T20:03:17Z,tgm,NA
36.3584,-83.4174,2020-04-12T20:04:55Z,tgm,NA
37.916847,-89.222031,2020-04-12T20:07:05Z,tgm,NA
43.425,-85.15,2020-04-12T20:13:21Z,tgm,NA
38.909736,-82.273178,2020-04-12T20:15:11Z,tgm,NA
40.1542,-91.2224,2020-04-12T20:17:20Z,tgm,NA
40.2884,-87.2939,2020-04-12T20:19:47Z,tgm,NA
38.291553,-77.452412,2020-04-12T20:21:02Z,tgm,NA
41.8298,-86.2542,2020-04-12T20:23:11Z,tgm,NA
38.8106,-90.6998,2020-04-12T20:24:59Z,tgm,NA
40.5209,-81.0031,2020-04-12T20:26:38Z,tgm,NA
37.1896,-80.4256,2020-04-12T20:28:20Z,tgm,NA
39.0437,-77.4875,2020-04-12T20:29:48Z,tgm,NA
40.8339,-80.5404,2020-04-12T20:31:34Z,tgm,NA
40.0681,-82.5196,2020-04-12T20:33:12Z,tgm,NA
43.2756,-82.621,2020-04-12T20:40:08Z,tgm,NA
38.6367,-90.0257,2020-04-12T20:41:37Z,tgm,NA
39.075177,-95.74585,2020-04-13T09:23:21Z,tgm,NA
39.177449,-84.529495,2020-04-13T09:40:12Z,tgm,NA
40.2579,-75.7263,2020-04-13T09:43:02Z,tgm,NA
38.8134,-82.7268,2020-04-13T09:49:17Z,tgm,NA
39.36881,-91.183090000000007,2020-04-13T09:56:09Z,tgm,NA
37.814124,-83.861389,2020-04-13T10:03:55Z,tgm,NA
39.908288,-75.393333,2020-04-13T13:02:21Z,tgm,NA
36.121237,-80.403442,2020-04-13T13:32:16Z,tgm,NA
43.78101,-91.238708,2020-04-13T21:09:25Z,tgm,NA
42.5006,-90.6648,2020-04-13T21:19:18Z,tgm,NA
41.7075,-86.895,2020-04-13T21:23:05Z,tgm,NA
36.873579,-81.727982,2020-04-13T21:46:44Z,tgm,NA
39.092765,-84.486923,2020-04-13T21:48:06Z,tgm,NA
39.690281,-77.702866,2020-04-13T21:50:53Z,tgm,NA
39.806954,-79.777908,2020-04-13T21:55:04Z,tgm,NA
39.5798,-82.5221,2020-04-14T08:12:05Z,tgm,NA
40.6086,-86.54,2020-04-14T08:12:05Z,tgm,NA
39.119407,-84.554901,2020-04-14T12:29:39Z,tgm,NA
35.9148,-82.0664,2020-04-14T12:29:39Z,tgm,NA
39.5917,-89.5804,2020-04-14T12:29:39Z,tgm,NA
35.854553,-83.596344,2020-04-14T13:09:53Z,tgm,NA
40.2987,-83.068,2020-04-14T19:10:55Z,tgm,NA
39.44,-76.611,2020-04-14T19:10:55Z,tgm,NA
38.8823,-77.1711,2020-04-14T19:24:17Z,tgm,NA
38.868048,-77.176552,2020-04-14T19:59:37Z,tgm,NA
40.1139,-87.9561,2020-04-14T20:01:25Z,tgm,NA
39.9326,-77.9989,2020-04-14T20:05:21Z,tgm,NA
39.2798,-89.8818,2020-04-14T20:08:35Z,tgm,NA
38.9107,-94.3821,2020-04-15T07:12:47Z,tgm,NA
40.3359,-78.3908,2020-04-15T07:12:47Z,tgm,NA
39.175853,-86.594238,2020-04-15T15:26:07Z,tgm,NA
39.5225,-88.7537,2020-04-15T15:26:07Z,tgm,NA
44.4053,-85.7134,2020-04-15T15:26:07Z,tgm,NA
41.132642,-83.215942,2020-04-15T15:26:07Z,tgm,NA
39.8387,-91.7391,2020-04-15T16:48:06Z,tgm,NA
40.4779,-77.1305,2020-04-15T21:19:17Z,tgm,NA
41.08,-85.1386,2020-04-15T21:23:30Z,tgm,NA
36.912019,-81.714249,2020-04-15T21:28:08Z,tgm,NA
38.803865,-77.059994,2020-04-15T21:31:09Z,tgm,NA
39.787962,-75.577011,2020-04-15T21:33:15Z,tgm,NA
40.028403,-79.558182,2020-04-15T21:35:36Z,tgm,NA
41.623399,-83.74054,2020-04-15T21:37:27Z,tgm,NA
41.2529,-73.2973,2020-04-15T21:38:50Z,tgm,NA
40.3495,-76.2133,2020-04-15T21:40:57Z,tgm,NA
41.025888,-81.649017,2020-04-15T21:45:56Z,tgm,NA
40.093306,-82.468185,2020-04-15T21:47:40Z,tgm,NA
39.9168,-75.3877,2020-04-16T12:56:37Z,tgm,NA
39.951464,-83.010464,2020-04-16T12:56:37Z,tgm,NA
34.8252,-87.2941,2020-04-16T12:56:37Z,tgm,NA
39.075843,-77.161274,2020-04-16T12:56:37Z,tgm,NA
39.651434,-85.103874,2020-04-16T12:56:37Z,tgm,NA
41.556316,-83.736591,2020-04-17T06:06:05Z,tgm,NA
37.680016,-97.349854,2020-04-17T06:06:05Z,tgm,NA
39.998,-76.3545,2020-04-17T06:06:05Z,tgm,NA
40.2153,-86.0264,2020-04-17T06:06:05Z,tgm,NA
36.7584,-83.0271,2020-04-17T06:06:05Z,tgm,NA
37.9814,-90.0418,2020-04-17T17:13:40Z,tgm,NA
40.3247,-76.0172,2020-04-17T17:16:57Z,tgm,NA
39.0908,-78.412,2020-04-17T17:19:26Z,tgm,NA
42.4108,-96.2139,2020-04-17T17:24:22Z,tgm,NA
38.5334,-90.2793,2020-04-18T08:13:22Z,tgm,NA
36.931232,-92.637405,2020-04-18T08:13:22Z,tgm,NA
42.450821,-123.161545,2020-04-18T08:13:22Z,tgm,NA
40.4284,-79.6975,2020-04-19T07:35:38Z,tgm,NA
40.9829,-74.9605,2020-04-19T07:37:54Z,tgm,NA
43.1344,-90.7054,2020-04-19T07:40:41Z,tgm,NA
39.6683,-93.6355,2020-04-19T07:41:47Z,tgm,NA
41.5201,-80.0484,2020-04-19T07:44:23Z,tgm,NA
35.2704,-83.1226,2020-04-19T07:50:45Z,tgm,NA
38.6567,-84.1122,2020-04-19T07:52:53Z,tgm,NA
41.4755,-90.3603,2020-04-19T07:59:40Z,tgm,NA
39.755373,-75.554523,2020-04-19T08:01:49Z,tgm,NA
41.100052,-80.69252,2020-04-19T08:04:19Z,tgm,NA
40.0456,-86.0086,2020-04-19T08:10:49Z,tgm,NA
38.7359,-85.38,2020-04-19T08:13:48Z,tgm,NA
39.1909,-86.1555,2020-04-19T08:17:39Z,tgm,NA
39.9407,-76.3463,2020-04-19T19:50:13Z,tgm,NA
38.2606,-93.773,2020-04-19T19:50:13Z,tgm,NA
41.4245,-91.0432,2020-04-19T19:50:13Z,tgm,NA
39.704017,-85.148849,2020-04-19T19:50:13Z,tgm,NA
38.7431,-94.0699,2020-04-19T19:50:13Z,tgm,NA
42.4039,-96.3586,2020-04-20T06:35:32Z,tgm,NA
43.7993,-73.2047,2020-04-20T06:35:32Z,tgm,NA
39.9556,-86.0139,2020-04-20T06:35:32Z,tgm,NA
36.2382,-80.3714,2020-04-20T06:35:32Z,tgm,NA
41.5587,-83.733,2020-04-20T06:35:32Z,tgm,NA
41.5003,-85.828,2020-04-20T06:35:32Z,tgm,NA
38.9481,-75.8849,2020-04-20T06:35:32Z,tgm,NA
39.919743,-86.013336,2020-04-20T06:35:32Z,tgm,NA
41.571793,-93.602829,2020-04-20T06:35:32Z,tgm,NA
40.445379,-85.027313,2020-04-20T06:59:24Z,tgm,NA
38.9433,-95.0986,2020-04-20T20:55:03Z,tgm,NA
39.2954,-78.6378,2020-04-20T20:55:03Z,tgm,NA
35.96189,-83.966446,2020-04-20T20:55:03Z,tgm,NA
36.1954,-82.3496,2020-04-20T20:55:03Z,tgm,NA
39.1108,-96.8139,2020-04-20T20:55:03Z,tgm,NA
40.0467,-94.1358,2020-04-20T20:55:03Z,tgm,NA
41.631835,-93.742604,2020-04-20T20:55:03Z,tgm,NA
37.4182,-79.8748,2020-04-20T20:55:03Z,tgm,NA
42.1713,-92.3071,2020-04-20T20:55:03Z,tgm,NA
40.5003,-79.7495,2020-04-20T20:55:03Z,tgm,NA
41.8717,-94.6778,2020-04-20T21:38:24Z,tgm,NA
39.802734,-94.899902,2020-04-20T21:41:17Z,tgm,NA
38.719269,-89.867477,2020-04-20T21:43:23Z,tgm,NA
40.293406,-83.050804,2020-04-20T21:46:20Z,tgm,NA
42.7362,-123.423,2020-04-20T21:47:30Z,tgm,NA
40.067037,-84.225311,2020-04-20T21:57:15Z,tgm,NA
39.853093,-84.947662,2020-04-21T06:31:16Z,tgm,NA
40.4284,-79.6975,2020-04-21T06:37:33Z,tgm,NA
43.3355,-90.3854,2020-04-21T17:31:09Z,tgm,NA
43.105,-88.342,2020-04-21T17:31:09Z,tgm,NA
38.909,-78.0756,2020-04-21T17:31:09Z,tgm,NA
38.8303,-77.1965,2020-04-21T17:31:09Z,tgm,NA
40.6215,-79.1525,2020-04-21T17:31:09Z,tgm,NA
39.5355,-76.349,2020-04-21T17:31:09Z,tgm,NA
39.1154,-77.5645,2020-04-21T17:31:09Z,tgm,NA
39.9197,-75.4904,2020-04-21T17:52:05Z,tgm,NA
39.790336,-75.571518,2020-04-21T17:53:33Z,tgm,NA
39.6128,-86.3742,2020-04-21T17:57:59Z,tgm,NA
38.554609,-90.667419,2020-04-21T18:00:12Z,tgm,NA
38.67,-92.8733,2020-04-21T18:02:26Z,tgm,NA
38.157777,-92.769928,2020-04-21T18:04:54Z,tgm,NA
39.812228,-84.019318,2020-04-21T18:06:06Z,tgm,NA
37.729453,-76.965408,2020-04-21T18:15:16Z,tgm,NA
39.0758,-95.3933,2020-04-21T18:17:04Z,tgm,NA
44.5203,-85.944,2020-04-21T18:21:28Z,tgm,NA
37.6824,-77.8849,2020-04-21T18:27:43Z,tgm,NA
39.280105,-84.834366,2020-04-22T06:17:44Z,tgm,NA
48.0656,-122.287,2020-04-22T06:31:50Z,tgm,NA
40.858097,-82.317295,2020-04-22T06:34:56Z,tgm,NA
41.669834,-86.034622,2020-04-22T06:37:10Z,tgm,NA
40.1495,-81.0662,2020-04-22T06:51:15Z,tgm,NA
41.101086,-85.094604,2020-04-22T06:53:29Z,tgm,NA
40.141615,-82.938194,2020-04-22T06:56:59Z,tgm,NA
42.884895,-93.217278,2020-04-22T19:01:26Z,tgm,NA
43.1536,-93.201,2020-04-22T19:04:14Z,tgm,NA
44.068347,-121.3694,2020-04-22T19:07:44Z,tgm,NA
40.4612,-78.2017,2020-04-22T19:07:49Z,tgm,NA
38.8108,-91.1503,2020-04-22T19:11:03Z,tgm,NA
40.3964,-91.339,2020-04-22T19:12:50Z,tgm,NA
41.0148,-93.3073,2020-04-22T19:15:32Z,tgm,NA
38.8612,-86.4872,2020-04-22T19:21:18Z,tgm,NA
37.5202,-122.276,2020-04-22T19:23:39Z,tgm,NA
40.6559,-79.302,2020-04-22T19:25:18Z,tgm,NA
41.2562,-83.0516,2020-04-22T19:32:47Z,tgm,NA
37.734883,-76.984634,2020-04-22T19:34:21Z,tgm,NA
39.240763,-76.885071,2020-04-23T06:29:37Z,tgm,NA
41.881576,-88.04306,2020-04-23T06:35:29Z,tgm,NA
39.827,-80.5665,2020-04-23T06:29:37Z,tgm,NA
42.8795,-88.4743,2020-04-23T06:29:37Z,tgm,NA
48.2763,-117.716,2020-04-23T19:39:22Z,tgm,NA
39.95,-75.187619,2020-04-23T19:39:22Z,tgm,NA
44.5802,-79.7609,2020-04-23T19:39:22Z,tgm,NA
42.8935,-93.2152,2020-04-23T19:39:22Z,tgm,NA
40.3287,-84.0944,2020-04-23T19:39:22Z,tgm,NA
42.2721,-84.9642,2020-04-23T19:39:22Z,tgm,NA
44.3293,-73.1113,2020-04-23T19:39:22Z,tgm,NA
41.6315,-73.3107,2020-04-23T19:39:22Z,tgm,NA
42.742,-93.2023,2020-04-24T06:15:26Z,tgm,NA
38.4227,-90.3758,2020-04-24T06:15:26Z,tgm,NA
41.47,-92.6513,2020-04-24T06:15:26Z,tgm,NA
41.47,-92.6513,2020-04-24T15:30:55Z,tgm,NA
39.240231,-78.175278,2020-04-24T15:30:55Z,tgm,NA
43.6206,-85.2269,2020-04-24T15:30:55Z,tgm,NA
41.9464,-86.3389,2020-04-24T15:30:55Z,tgm,NA
38.738017,-90.383663,2020-04-24T15:30:55Z,tgm,NA
41.630841,-91.520233,2020-04-24T15:30:55Z,tgm,NA
38.6561,-96.1697,2020-04-24T15:30:55Z,tgm,NA
48.2023,-114.317,2020-04-24T15:30:55Z,tgm,NA
41.4356,-97.2125,2020-04-25T05:35:42Z,tgm,NA
41.064,-80.0564,2020-04-25T05:50:36Z,tgm,NA
39.056517,-77.536697,2020-04-25T05:50:42Z,tgm,NA
38.595944,-83.200836,2020-04-25T05:50:42Z,tgm,NA
41.1384,-81.8637,2020-04-25T05:50:42Z,tgm,NA
40.4967,-78.8659,2020-04-25T05:50:42Z,tgm,NA
42.0594,-91.4427,2020-04-25T05:50:42Z,tgm,NA
39.2171,-77.8075,2020-04-25T05:50:42Z,tgm,NA
47.8552,-121.971,2020-04-25T05:50:42Z,tgm,NA
38.857,-84.2291,2020-04-25T07:36:07Z,tgm,NA
41.6661,-93.5966,2020-04-25T09:31:58Z,tgm,NA
39.812756,-104.879608,2020-04-25T09:37:56Z,tgm,NA
47.711,-116.948,2020-04-25T21:41:54Z,tgm,NA
41.5067,-90.5151,2020-04-25T21:41:54Z,tgm,NA
48.4848,-122.883,2020-04-25T21:41:54Z,tgm,NA
42.357022,-85.225067,2020-04-25T21:41:54Z,tgm,NA
42.5292,-85.8553,2020-04-25T21:41:54Z,tgm,NA
41.7246,-73.4771,2020-04-25T21:41:54Z,tgm,NA
